"year","party","candidate_name","poll_date","weeks_left","days_left","before_convention","avg_support"
2016,"democrat","Hillary Rodham Clinton",2016-07-22,16,109,TRUE,42.18811
2016,"democrat","Hillary Rodham Clinton",2016-07-23,15,108,TRUE,42.47025
2016,"democrat","Hillary Rodham Clinton",2016-07-24,15,107,TRUE,41.50692
2016,"democrat","Hillary Rodham Clinton",2016-07-26,15,105,TRUE,41.05025
2016,"democrat","Hillary Rodham Clinton",2016-07-27,15,104,TRUE,43.383085
2016,"democrat","Hillary Rodham Clinton",2016-07-29,15,102,TRUE,44.01765
2016,"democrat","Hillary Rodham Clinton",2016-07-30,14,101,TRUE,44.589055
2016,"democrat","Hillary Rodham Clinton",2016-08-01,14,99,TRUE,44.69228
2016,"democrat","Hillary Rodham Clinton",2016-08-02,14,98,TRUE,45.10708
2016,"democrat","Hillary Rodham Clinton",2016-08-03,14,97,TRUE,44.9605
2016,"democrat","Hillary Rodham Clinton",2016-08-04,14,96,TRUE,45.1073
2016,"democrat","Hillary Rodham Clinton",2016-08-05,14,95,TRUE,45.214625
2016,"democrat","Hillary Rodham Clinton",2016-08-07,13,93,TRUE,45.64571
2016,"democrat","Hillary Rodham Clinton",2016-08-08,13,92,TRUE,45.50704
2016,"democrat","Hillary Rodham Clinton",2016-08-09,13,91,TRUE,45.08843
2016,"democrat","Hillary Rodham Clinton",2016-08-10,13,90,TRUE,45.11343
2016,"democrat","Hillary Rodham Clinton",2016-08-11,13,89,TRUE,45.00074
2016,"democrat","Hillary Rodham Clinton",2016-08-12,13,88,TRUE,45.05894
2016,"democrat","Hillary Rodham Clinton",2016-08-13,12,87,TRUE,44.74857
2016,"democrat","Hillary Rodham Clinton",2016-08-15,12,85,TRUE,44.73889
2016,"democrat","Hillary Rodham Clinton",2016-08-16,12,84,TRUE,44.21989
2016,"democrat","Hillary Rodham Clinton",2016-08-18,12,82,TRUE,44.09953
2016,"democrat","Hillary Rodham Clinton",2016-08-19,12,81,TRUE,44.05559
2016,"democrat","Hillary Rodham Clinton",2016-08-20,11,80,TRUE,44.07226
2016,"democrat","Hillary Rodham Clinton",2016-08-21,11,79,TRUE,44.04297
2016,"democrat","Hillary Rodham Clinton",2016-08-22,11,78,TRUE,43.96475
2016,"democrat","Hillary Rodham Clinton",2016-08-23,11,77,TRUE,43.78408
2016,"democrat","Hillary Rodham Clinton",2016-08-24,11,76,TRUE,43.86934
2016,"democrat","Hillary Rodham Clinton",2016-08-25,11,75,TRUE,43.96629
2016,"democrat","Hillary Rodham Clinton",2016-08-26,11,74,TRUE,43.88086
2016,"democrat","Hillary Rodham Clinton",2016-08-27,10,73,TRUE,43.86806
2016,"democrat","Hillary Rodham Clinton",2016-08-28,10,72,FALSE,43.86472
2016,"democrat","Hillary Rodham Clinton",2016-08-29,10,71,FALSE,43.79922
2016,"democrat","Hillary Rodham Clinton",2016-08-30,10,70,FALSE,43.562985
2016,"democrat","Hillary Rodham Clinton",2016-09-01,10,68,FALSE,43.36223
2016,"democrat","Hillary Rodham Clinton",2016-09-02,10,67,FALSE,43.23134
2016,"democrat","Hillary Rodham Clinton",2016-09-04,9,65,FALSE,43.015925
2016,"democrat","Hillary Rodham Clinton",2016-09-06,9,63,FALSE,42.90587
2016,"democrat","Hillary Rodham Clinton",2016-09-07,9,62,FALSE,42.9903
2016,"democrat","Hillary Rodham Clinton",2016-09-08,9,61,FALSE,42.85388
2016,"democrat","Hillary Rodham Clinton",2016-09-10,8,59,FALSE,42.73341
2016,"democrat","Hillary Rodham Clinton",2016-09-11,8,58,FALSE,42.7317
2016,"democrat","Hillary Rodham Clinton",2016-09-12,8,57,FALSE,42.66032
2016,"democrat","Hillary Rodham Clinton",2016-09-13,8,56,FALSE,42.67202
2016,"democrat","Hillary Rodham Clinton",2016-09-14,8,55,FALSE,42.61724
2016,"democrat","Hillary Rodham Clinton",2016-09-15,8,54,FALSE,42.56108
2016,"democrat","Hillary Rodham Clinton",2016-09-16,8,53,FALSE,42.71588
2016,"democrat","Hillary Rodham Clinton",2016-09-17,7,52,FALSE,42.61554
2016,"democrat","Hillary Rodham Clinton",2016-09-18,7,51,FALSE,42.66088
2016,"democrat","Hillary Rodham Clinton",2016-09-19,7,50,FALSE,42.72853
2016,"democrat","Hillary Rodham Clinton",2016-09-20,7,49,FALSE,42.84356
2016,"democrat","Hillary Rodham Clinton",2016-09-21,7,48,FALSE,42.87093
2016,"democrat","Hillary Rodham Clinton",2016-09-22,7,47,FALSE,43.10991
2016,"democrat","Hillary Rodham Clinton",2016-09-23,7,46,FALSE,43.06268
2016,"democrat","Hillary Rodham Clinton",2016-09-24,6,45,FALSE,42.94504
2016,"democrat","Hillary Rodham Clinton",2016-09-25,6,44,FALSE,43.09499
2016,"democrat","Hillary Rodham Clinton",2016-09-26,6,43,FALSE,43.142
2016,"democrat","Hillary Rodham Clinton",2016-09-27,6,42,FALSE,43.58094
2016,"democrat","Hillary Rodham Clinton",2016-09-28,6,41,FALSE,43.67243
2016,"democrat","Hillary Rodham Clinton",2016-09-29,6,40,FALSE,43.86481
2016,"democrat","Hillary Rodham Clinton",2016-09-30,6,39,FALSE,43.96511
2016,"democrat","Hillary Rodham Clinton",2016-10-02,5,37,FALSE,44.25141
2016,"democrat","Hillary Rodham Clinton",2016-10-03,5,36,FALSE,44.31591
2016,"democrat","Hillary Rodham Clinton",2016-10-04,5,35,FALSE,44.3817
2016,"democrat","Hillary Rodham Clinton",2016-10-05,5,34,FALSE,44.71149
2016,"democrat","Hillary Rodham Clinton",2016-10-06,5,33,FALSE,44.8007
2016,"democrat","Hillary Rodham Clinton",2016-10-07,5,32,FALSE,44.92714
2016,"democrat","Hillary Rodham Clinton",2016-10-08,4,31,FALSE,44.90359
2016,"democrat","Hillary Rodham Clinton",2016-10-09,4,30,FALSE,45.09569
2016,"democrat","Hillary Rodham Clinton",2016-10-10,4,29,FALSE,45.48658
2016,"democrat","Hillary Rodham Clinton",2016-10-11,4,28,FALSE,45.5005
2016,"democrat","Hillary Rodham Clinton",2016-10-12,4,27,FALSE,45.36531
2016,"democrat","Hillary Rodham Clinton",2016-10-13,4,26,FALSE,45.54258
2016,"democrat","Hillary Rodham Clinton",2016-10-14,4,25,FALSE,45.62275
2016,"democrat","Hillary Rodham Clinton",2016-10-15,3,24,FALSE,45.60066
2016,"democrat","Hillary Rodham Clinton",2016-10-16,3,23,FALSE,45.85267
2016,"democrat","Hillary Rodham Clinton",2016-10-17,3,22,FALSE,45.94299
2016,"democrat","Hillary Rodham Clinton",2016-10-18,3,21,FALSE,46.04335
2016,"democrat","Hillary Rodham Clinton",2016-10-19,3,20,FALSE,46.02682
2016,"democrat","Hillary Rodham Clinton",2016-10-20,3,19,FALSE,46.03537
2016,"democrat","Hillary Rodham Clinton",2016-10-21,3,18,FALSE,46.05991
2016,"democrat","Hillary Rodham Clinton",2016-10-23,2,16,FALSE,46.29092
2016,"democrat","Hillary Rodham Clinton",2016-10-24,2,15,FALSE,46.42565
2016,"democrat","Hillary Rodham Clinton",2016-10-25,2,14,FALSE,46.22855
2016,"democrat","Hillary Rodham Clinton",2016-10-26,2,13,FALSE,46.2124
2016,"democrat","Hillary Rodham Clinton",2016-10-28,2,11,FALSE,46.10809
2016,"democrat","Hillary Rodham Clinton",2016-10-29,1,10,FALSE,46.00624
2016,"democrat","Hillary Rodham Clinton",2016-10-30,1,9,FALSE,46.17724
2016,"democrat","Hillary Rodham Clinton",2016-10-31,1,8,FALSE,46.06395
2016,"democrat","Hillary Rodham Clinton",2016-11-01,1,7,FALSE,45.89027
2016,"democrat","Hillary Rodham Clinton",2016-11-02,1,6,FALSE,45.96022
2016,"democrat","Hillary Rodham Clinton",2016-11-03,1,5,FALSE,45.73878
2016,"democrat","Hillary Rodham Clinton",2016-11-04,1,4,FALSE,45.82545
2016,"democrat","Hillary Rodham Clinton",2016-11-05,0,3,FALSE,45.7489
2016,"democrat","Hillary Rodham Clinton",2016-11-07,0,1,FALSE,45.83657
2016,"republican","Donald Trump",2016-03-03,36,250,TRUE,42.9214
2016,"republican","Donald Trump",2016-03-04,36,249,TRUE,42.70839
2016,"republican","Donald Trump",2016-03-05,35,248,TRUE,42.56142
2016,"republican","Donald Trump",2016-03-06,35,247,TRUE,41.99857
2016,"republican","Donald Trump",2016-03-07,35,246,TRUE,41.91603
2016,"republican","Donald Trump",2016-03-08,35,245,TRUE,41.82387
2016,"republican","Donald Trump",2016-03-09,35,244,TRUE,41.71922
2016,"republican","Donald Trump",2016-03-10,35,243,TRUE,41.80345
2016,"republican","Donald Trump",2016-03-11,35,242,TRUE,41.98511
2016,"republican","Donald Trump",2016-03-12,34,241,TRUE,42.36272
2016,"republican","Donald Trump",2016-03-13,34,240,TRUE,42.206045
2016,"republican","Donald Trump",2016-03-15,34,238,TRUE,42.36718
2016,"republican","Donald Trump",2016-03-16,34,237,TRUE,42.30458
2016,"republican","Donald Trump",2016-03-17,34,236,TRUE,42.39415
2016,"republican","Donald Trump",2016-03-18,34,235,TRUE,42.348585
2016,"republican","Donald Trump",2016-03-20,33,233,TRUE,41.60321
2016,"republican","Donald Trump",2016-03-21,33,232,TRUE,41.57635
2016,"republican","Donald Trump",2016-03-22,33,231,TRUE,40.85947
2016,"republican","Donald Trump",2016-03-23,33,230,TRUE,40.78848
2016,"republican","Donald Trump",2016-03-24,33,229,TRUE,40.57411
2016,"republican","Donald Trump",2016-03-25,33,228,TRUE,40.45993
2016,"republican","Donald Trump",2016-03-26,32,227,TRUE,40.623685
2016,"republican","Donald Trump",2016-03-28,32,225,TRUE,40.47565
2016,"republican","Donald Trump",2016-03-29,32,224,TRUE,40.43441
2016,"republican","Donald Trump",2016-03-31,32,222,TRUE,40.71584
2016,"republican","Donald Trump",2016-04-01,32,221,TRUE,40.68798
2016,"republican","Donald Trump",2016-04-02,31,220,TRUE,40.36971
2016,"republican","Donald Trump",2016-04-03,31,219,TRUE,40.13267
2016,"republican","Donald Trump",2016-04-04,31,218,TRUE,40.04482
2016,"republican","Donald Trump",2016-04-05,31,217,TRUE,40.12203
2016,"republican","Donald Trump",2016-04-06,31,216,TRUE,40.04702
2016,"republican","Donald Trump",2016-04-07,31,215,TRUE,39.94262
2016,"republican","Donald Trump",2016-04-08,31,214,TRUE,39.87044
2016,"republican","Donald Trump",2016-04-09,30,213,TRUE,39.83619
2016,"republican","Donald Trump",2016-04-10,30,212,TRUE,39.59174
2016,"republican","Donald Trump",2016-04-11,30,211,TRUE,39.56086
2016,"republican","Donald Trump",2016-04-12,30,210,TRUE,40.00294
2016,"republican","Donald Trump",2016-04-13,30,209,TRUE,40.42749
2016,"republican","Donald Trump",2016-04-15,30,207,TRUE,40.65237
2016,"republican","Donald Trump",2016-04-16,29,206,TRUE,40.67388
2016,"republican","Donald Trump",2016-04-17,29,205,TRUE,40.71966
2016,"republican","Donald Trump",2016-04-19,29,203,TRUE,40.81068
2016,"republican","Donald Trump",2016-04-20,29,202,TRUE,40.93461
2016,"republican","Donald Trump",2016-04-22,29,200,TRUE,41.217185
2016,"republican","Donald Trump",2016-04-24,28,198,TRUE,40.76301
2016,"republican","Donald Trump",2016-04-25,28,197,TRUE,40.88538
2016,"republican","Donald Trump",2016-04-26,28,196,TRUE,40.95969
2016,"republican","Donald Trump",2016-04-28,28,194,TRUE,41.36185
2016,"republican","Donald Trump",2016-04-29,28,193,TRUE,41.55264
2016,"republican","Donald Trump",2016-05-01,27,191,TRUE,41.51591
2016,"republican","Donald Trump",2016-05-02,27,190,TRUE,41.58704
2016,"republican","Donald Trump",2016-05-03,27,189,TRUE,41.66159
2016,"republican","Donald Trump",2016-05-04,27,188,TRUE,41.76783
2016,"republican","Donald Trump",2016-05-05,27,187,TRUE,41.97034
2016,"republican","Donald Trump",2016-05-06,27,186,TRUE,42.08199
2016,"republican","Donald Trump",2016-05-07,26,185,TRUE,42.07001
2016,"republican","Donald Trump",2016-05-08,26,184,TRUE,43.31971
2016,"republican","Donald Trump",2016-05-09,26,183,TRUE,42.08594
2016,"republican","Donald Trump",2016-05-10,26,182,TRUE,42.466455
2016,"republican","Donald Trump",2016-05-12,26,180,TRUE,42.62192
2016,"republican","Donald Trump",2016-05-13,26,179,TRUE,42.68681
2016,"republican","Donald Trump",2016-05-14,25,178,TRUE,42.67084
2016,"republican","Donald Trump",2016-05-15,25,177,TRUE,42.41125
2016,"republican","Donald Trump",2016-05-16,25,176,TRUE,42.45411
2016,"republican","Donald Trump",2016-05-17,25,175,TRUE,42.54057
2016,"republican","Donald Trump",2016-05-18,25,174,TRUE,42.72803
2016,"republican","Donald Trump",2016-05-19,25,173,TRUE,43.21142
2016,"republican","Donald Trump",2016-05-20,25,172,TRUE,43.59252
2016,"republican","Donald Trump",2016-05-22,24,170,TRUE,43.65593
2016,"republican","Donald Trump",2016-05-23,24,169,TRUE,43.43075
2016,"republican","Donald Trump",2016-05-24,24,168,TRUE,43.37062
2016,"republican","Donald Trump",2016-05-26,24,166,TRUE,43.45782
2016,"republican","Donald Trump",2016-05-27,24,165,TRUE,43.43723
2016,"republican","Donald Trump",2016-05-28,23,164,TRUE,43.359
2016,"republican","Donald Trump",2016-05-29,23,163,TRUE,43.47695
2016,"republican","Donald Trump",2016-05-30,23,162,TRUE,42.9847
2016,"republican","Donald Trump",2016-05-31,23,161,TRUE,42.94847
2016,"republican","Donald Trump",2016-06-01,23,160,TRUE,42.818915
2016,"republican","Donald Trump",2016-06-03,23,158,TRUE,42.52071
2016,"republican","Donald Trump",2016-06-04,22,157,TRUE,42.34121
2016,"republican","Donald Trump",2016-06-05,22,156,TRUE,41.8954
2016,"republican","Donald Trump",2016-06-06,22,155,TRUE,41.71124
2016,"republican","Donald Trump",2016-06-07,22,154,TRUE,41.77028
2016,"republican","Donald Trump",2016-06-08,22,153,TRUE,39.81857
2016,"republican","Donald Trump",2016-06-09,22,152,TRUE,38.80278
2016,"republican","Donald Trump",2016-06-12,21,149,TRUE,38.14864
2016,"republican","Donald Trump",2016-06-13,21,148,TRUE,37.809935
2016,"republican","Donald Trump",2016-06-15,21,146,TRUE,37.97659
2016,"republican","Donald Trump",2016-06-16,21,145,TRUE,38.3853366666667
2016,"republican","Donald Trump",2016-06-19,20,142,TRUE,38.36926
2016,"republican","Donald Trump",2016-06-20,20,141,TRUE,38.82962
2016,"republican","Donald Trump",2016-06-21,20,140,TRUE,38.808015
2016,"republican","Donald Trump",2016-06-23,20,138,TRUE,38.7165
2016,"republican","Donald Trump",2016-06-24,20,137,TRUE,38.77316
2016,"republican","Donald Trump",2016-06-25,19,136,TRUE,38.77773
2016,"republican","Donald Trump",2016-06-26,19,135,TRUE,38.78666
2016,"republican","Donald Trump",2016-06-27,19,134,TRUE,38.40215
2016,"republican","Donald Trump",2016-06-28,19,133,TRUE,38.66706
2016,"republican","Donald Trump",2016-06-29,19,132,TRUE,38.724215
2016,"republican","Donald Trump",2016-07-01,19,130,TRUE,39.03957
2016,"republican","Donald Trump",2016-07-02,18,129,TRUE,39.12633
2016,"republican","Donald Trump",2016-07-03,18,128,TRUE,39.22176
2016,"republican","Donald Trump",2016-07-04,18,127,TRUE,39.1653
2016,"republican","Donald Trump",2016-07-05,18,126,TRUE,39.11433
2016,"republican","Donald Trump",2016-07-06,18,125,TRUE,39.277235
2016,"republican","Donald Trump",2016-07-08,18,123,TRUE,39.5132
2016,"republican","Donald Trump",2016-07-09,17,122,TRUE,38.74421
2016,"republican","Donald Trump",2016-07-10,17,121,TRUE,39.06358
2016,"republican","Donald Trump",2016-07-11,17,120,TRUE,39.00086
2016,"republican","Donald Trump",2016-07-12,17,119,TRUE,38.97839
2016,"republican","Donald Trump",2016-07-13,17,118,TRUE,39.00632
2016,"republican","Donald Trump",2016-07-14,17,117,TRUE,39.07936
2016,"republican","Donald Trump",2016-07-15,17,116,TRUE,38.94312
2016,"republican","Donald Trump",2016-07-16,16,115,TRUE,39.37487
2016,"republican","Donald Trump",2016-07-17,16,114,TRUE,39.725865
2016,"republican","Donald Trump",2016-07-19,16,112,TRUE,40.411825
2016,"republican","Donald Trump",2016-07-20,16,111,TRUE,40.48289
2016,"republican","Donald Trump",2016-07-22,16,109,TRUE,41.62041
2016,"republican","Donald Trump",2016-07-23,15,108,TRUE,42.63998
2016,"republican","Donald Trump",2016-07-24,15,107,TRUE,43.35638
2016,"republican","Donald Trump",2016-07-26,15,105,TRUE,43.95656
2016,"republican","Donald Trump",2016-07-27,15,104,TRUE,42.72345
2016,"republican","Donald Trump",2016-07-29,15,102,TRUE,41.86614
2016,"republican","Donald Trump",2016-07-30,14,101,TRUE,41.31393
2016,"republican","Donald Trump",2016-07-31,14,100,TRUE,40.59044
2016,"republican","Donald Trump",2016-08-01,14,99,TRUE,40.22011
2016,"republican","Donald Trump",2016-08-02,14,98,TRUE,39.578475
2016,"republican","Donald Trump",2016-08-04,14,96,TRUE,39.03553
2016,"republican","Donald Trump",2016-08-05,14,95,TRUE,38.79219
2016,"republican","Donald Trump",2016-08-06,13,94,TRUE,38.62396
2016,"republican","Donald Trump",2016-08-07,13,93,TRUE,38.53794
2016,"republican","Donald Trump",2016-08-08,13,92,TRUE,38.68027
2016,"republican","Donald Trump",2016-08-09,13,91,TRUE,37.84196
2016,"republican","Donald Trump",2016-08-10,13,90,TRUE,37.84456
2016,"republican","Donald Trump",2016-08-11,13,89,TRUE,37.80242
2016,"republican","Donald Trump",2016-08-12,13,88,TRUE,37.68069
2016,"republican","Donald Trump",2016-08-13,12,87,TRUE,37.52863
2016,"republican","Donald Trump",2016-08-15,12,85,TRUE,37.59656
2016,"republican","Donald Trump",2016-08-16,12,84,TRUE,37.519565
2016,"republican","Donald Trump",2016-08-18,12,82,TRUE,37.50729
2016,"republican","Donald Trump",2016-08-19,12,81,TRUE,37.49392
2016,"republican","Donald Trump",2016-08-20,11,80,TRUE,37.85382
2016,"republican","Donald Trump",2016-08-21,11,79,FALSE,37.88445
2016,"republican","Donald Trump",2016-08-22,11,78,FALSE,37.97769
2016,"republican","Donald Trump",2016-08-23,11,77,FALSE,37.91701
2016,"republican","Donald Trump",2016-08-24,11,76,FALSE,38.191065
2016,"republican","Donald Trump",2016-08-26,11,74,FALSE,38.44696
2016,"republican","Donald Trump",2016-08-27,10,73,FALSE,38.46603
2016,"republican","Donald Trump",2016-08-28,10,72,FALSE,38.58344
2016,"republican","Donald Trump",2016-08-29,10,71,FALSE,38.56061
2016,"republican","Donald Trump",2016-08-30,10,70,FALSE,38.75118
2016,"republican","Donald Trump",2016-08-31,10,69,FALSE,38.90142
2016,"republican","Donald Trump",2016-09-01,10,68,FALSE,38.94855
2016,"republican","Donald Trump",2016-09-02,10,67,FALSE,39.040445
2016,"republican","Donald Trump",2016-09-04,9,65,FALSE,39.619725
2016,"republican","Donald Trump",2016-09-06,9,63,FALSE,39.60244
2016,"republican","Donald Trump",2016-09-07,9,62,FALSE,39.52224
2016,"republican","Donald Trump",2016-09-08,9,61,FALSE,39.57595
2016,"republican","Donald Trump",2016-09-10,8,59,FALSE,39.83234
2016,"republican","Donald Trump",2016-09-11,8,58,FALSE,39.98423
2016,"republican","Donald Trump",2016-09-12,8,57,FALSE,39.95979
2016,"republican","Donald Trump",2016-09-13,8,56,FALSE,40.15223
2016,"republican","Donald Trump",2016-09-14,8,55,FALSE,40.20077
2016,"republican","Donald Trump",2016-09-15,8,54,FALSE,40.35649
2016,"republican","Donald Trump",2016-09-16,8,53,FALSE,40.59585
2016,"republican","Donald Trump",2016-09-18,7,51,FALSE,40.81042
2016,"republican","Donald Trump",2016-09-19,7,50,FALSE,40.52131
2016,"republican","Donald Trump",2016-09-20,7,49,FALSE,40.44974
2016,"republican","Donald Trump",2016-09-21,7,48,FALSE,40.64812
2016,"republican","Donald Trump",2016-09-23,7,46,FALSE,40.91531
2016,"republican","Donald Trump",2016-09-24,6,45,FALSE,41.06914
2016,"republican","Donald Trump",2016-09-25,6,44,FALSE,41.106
2016,"republican","Donald Trump",2016-09-26,6,43,FALSE,41.15646
2016,"republican","Donald Trump",2016-09-27,6,42,FALSE,41.47009
2016,"republican","Donald Trump",2016-09-28,6,41,FALSE,41.51085
2016,"republican","Donald Trump",2016-09-29,6,40,FALSE,41.20408
2016,"republican","Donald Trump",2016-09-30,6,39,FALSE,41.16262
2016,"republican","Donald Trump",2016-10-01,5,38,FALSE,41.17638
2016,"republican","Donald Trump",2016-10-02,5,37,FALSE,40.74185
2016,"republican","Donald Trump",2016-10-03,5,36,FALSE,40.787995
2016,"republican","Donald Trump",2016-10-05,5,34,FALSE,40.68992
2016,"republican","Donald Trump",2016-10-06,5,33,FALSE,40.76584
2016,"republican","Donald Trump",2016-10-07,5,32,FALSE,40.65306
2016,"republican","Donald Trump",2016-10-08,4,31,FALSE,40.28131
2016,"republican","Donald Trump",2016-10-10,4,29,FALSE,39.57233
2016,"republican","Donald Trump",2016-10-11,4,28,FALSE,39.50127
2016,"republican","Donald Trump",2016-10-12,4,27,FALSE,39.49031
2016,"republican","Donald Trump",2016-10-13,4,26,FALSE,39.53561
2016,"republican","Donald Trump",2016-10-14,4,25,FALSE,39.45668
2016,"republican","Donald Trump",2016-10-15,3,24,FALSE,39.324
2016,"republican","Donald Trump",2016-10-16,3,23,FALSE,39.19754
2016,"republican","Donald Trump",2016-10-17,3,22,FALSE,39.04126
2016,"republican","Donald Trump",2016-10-18,3,21,FALSE,39.30629
2016,"republican","Donald Trump",2016-10-19,3,20,FALSE,39.25536
2016,"republican","Donald Trump",2016-10-20,3,19,FALSE,39.16004
2016,"republican","Donald Trump",2016-10-21,3,18,FALSE,39.1848
2016,"republican","Donald Trump",2016-10-22,2,17,FALSE,39.16642
2016,"republican","Donald Trump",2016-10-23,2,16,FALSE,39.62996
2016,"republican","Donald Trump",2016-10-24,2,15,FALSE,39.46993
2016,"republican","Donald Trump",2016-10-25,2,14,FALSE,39.69205
2016,"republican","Donald Trump",2016-10-26,2,13,FALSE,39.830565
2016,"republican","Donald Trump",2016-10-28,2,11,FALSE,40.00899
2016,"republican","Donald Trump",2016-10-29,1,10,FALSE,40.18305
2016,"republican","Donald Trump",2016-10-30,1,9,FALSE,40.33835
2016,"republican","Donald Trump",2016-10-31,1,8,FALSE,40.48593
2016,"republican","Donald Trump",2016-11-01,1,7,FALSE,40.66982
2016,"republican","Donald Trump",2016-11-02,1,6,FALSE,40.81816
2016,"republican","Donald Trump",2016-11-04,1,4,FALSE,41.28327
2016,"republican","Donald Trump",2016-11-05,0,3,FALSE,41.4508
