"year","state","party","candidate_name","poll_date","weeks_left","days_left","before_convention","avg_poll"
2016,"Ohio","republican","Donald Trump",2016-09-12,8,57,FALSE,41.7917
2016,"Ohio","republican","Donald Trump",2016-09-14,8,55,FALSE,41.892678
2016,"Ohio","republican","Donald Trump",2016-09-19,7,50,FALSE,41.97684
2016,"Ohio","republican","Donald Trump",2016-09-20,7,49,FALSE,41.7906333333333
2016,"Ohio","republican","Donald Trump",2016-09-23,7,46,FALSE,41.6404322222222
2016,"Ohio","republican","Donald Trump",2016-10-02,5,37,FALSE,42.356605
2016,"Ohio","republican","Donald Trump",2016-10-04,5,35,FALSE,42.288555
2016,"Ohio","republican","Donald Trump",2016-10-06,5,33,FALSE,42.24299
2016,"Ohio","republican","Donald Trump",2016-10-07,5,32,FALSE,42.30812
2016,"Ohio","republican","Donald Trump",2016-10-10,4,29,FALSE,41.85884
2016,"Ohio","republican","Donald Trump",2016-10-11,4,28,FALSE,41.1054
2016,"Ohio","republican","Donald Trump",2016-10-12,4,27,FALSE,41.26486
2016,"Ohio","republican","Donald Trump",2016-10-15,3,24,FALSE,41.996375
2016,"Ohio","republican","Donald Trump",2016-10-16,3,23,FALSE,42.15099
2016,"Ohio","republican","Donald Trump",2016-10-19,3,20,FALSE,42.42661
2016,"Ohio","republican","Donald Trump",2016-10-20,3,19,FALSE,42.882255
2016,"Ohio","republican","Donald Trump",2016-10-22,2,17,FALSE,43.34759
2016,"Ohio","republican","Donald Trump",2016-10-26,2,13,FALSE,44.03191
2016,"Ohio","republican","Donald Trump",2016-10-27,2,12,FALSE,44.0088866666667
2016,"Ohio","republican","Donald Trump",2016-10-30,1,9,FALSE,44.28961
2016,"Ohio","republican","Donald Trump",2016-11-01,1,7,FALSE,44.5188
2016,"Ohio","republican","Donald Trump",2016-11-02,1,6,FALSE,44.4525
2016,"Ohio","republican","Donald Trump",2016-11-03,1,5,FALSE,44.47577
2016,"Ohio","republican","Donald Trump",2016-11-04,1,4,FALSE,44.84426
2016,"Ohio","republican","Donald Trump",2016-11-05,0,3,FALSE,45.4493733333333
2016,"Ohio","republican","Donald Trump",2016-11-06,0,2,FALSE,45.60511
2016,"Oklahoma","democrat","Hillary Rodham Clinton",2016-05-04,27,188,TRUE,28.6524934146341
2016,"Oklahoma","democrat","Hillary Rodham Clinton",2016-07-25,15,106,TRUE,28.7411176315789
2016,"Oklahoma","democrat","Hillary Rodham Clinton",2016-09-01,10,68,FALSE,28.0816442857143
2016,"Oklahoma","democrat","Hillary Rodham Clinton",2016-09-15,8,54,FALSE,30.7182028571429
2016,"Oklahoma","democrat","Hillary Rodham Clinton",2016-10-20,3,19,FALSE,29.928318
2016,"Oklahoma","democrat","Hillary Rodham Clinton",2016-10-25,2,14,FALSE,30.61526
2016,"Oklahoma","democrat","Hillary Rodham Clinton",2016-10-26,2,13,FALSE,30.41879
2016,"Oklahoma","democrat","Hillary Rodham Clinton",2016-10-28,2,11,FALSE,30.19431
2016,"Oklahoma","democrat","Hillary Rodham Clinton",2016-10-30,1,9,FALSE,30.19143
2016,"Oklahoma","democrat","Hillary Rodham Clinton",2016-10-31,1,8,FALSE,30.37951
2016,"Oklahoma","democrat","Hillary Rodham Clinton",2016-11-01,1,7,FALSE,30.42814
2016,"Oklahoma","democrat","Hillary Rodham Clinton",2016-11-02,1,6,FALSE,30.54202
2016,"Oklahoma","democrat","Hillary Rodham Clinton",2016-11-03,1,5,FALSE,30.61761
2016,"Oklahoma","democrat","Hillary Rodham Clinton",2016-11-04,1,4,FALSE,30.3549
2016,"Oklahoma","democrat","Hillary Rodham Clinton",2016-11-06,0,2,FALSE,30.71472
2016,"Oklahoma","democrat","Hillary Rodham Clinton",2016-11-07,0,1,FALSE,30.79534
2016,"Oklahoma","republican","Donald Trump",2016-05-04,27,188,TRUE,50.3092093902439
2016,"Oklahoma","republican","Donald Trump",2016-07-25,15,106,TRUE,51.5799192105263
2016,"Oklahoma","republican","Donald Trump",2016-09-01,10,68,FALSE,51.5897321428571
2016,"Oklahoma","republican","Donald Trump",2016-09-15,8,54,FALSE,51.1268777142857
2016,"Oklahoma","republican","Donald Trump",2016-10-20,3,19,FALSE,54.063432
2016,"Oklahoma","republican","Donald Trump",2016-10-25,2,14,FALSE,54.63
2016,"Oklahoma","republican","Donald Trump",2016-10-26,2,13,FALSE,54.43601
2016,"Oklahoma","republican","Donald Trump",2016-10-28,2,11,FALSE,55.10844
2016,"Oklahoma","republican","Donald Trump",2016-10-30,1,9,FALSE,55.36094
2016,"Oklahoma","republican","Donald Trump",2016-10-31,1,8,FALSE,54.91045
2016,"Oklahoma","republican","Donald Trump",2016-11-01,1,7,FALSE,55.62835
2016,"Oklahoma","republican","Donald Trump",2016-11-02,1,6,FALSE,55.9178
2016,"Oklahoma","republican","Donald Trump",2016-11-03,1,5,FALSE,56.02794
2016,"Oklahoma","republican","Donald Trump",2016-11-04,1,4,FALSE,56.52222
2016,"Oklahoma","republican","Donald Trump",2016-11-06,0,2,FALSE,56.76075
2016,"Oklahoma","republican","Donald Trump",2016-11-07,0,1,FALSE,57.24548
2016,"Oregon","democrat","Hillary Rodham Clinton",2016-05-09,26,183,TRUE,43.00193
2016,"Oregon","democrat","Hillary Rodham Clinton",2016-05-13,26,179,TRUE,42.5634048888889
2016,"Oregon","democrat","Hillary Rodham Clinton",2016-06-27,19,134,TRUE,44.160325
2016,"Oregon","democrat","Hillary Rodham Clinton",2016-07-13,17,118,TRUE,43.6930908
2016,"Oregon","democrat","Hillary Rodham Clinton",2016-09-01,10,68,FALSE,45.30363
2016,"Oregon","democrat","Hillary Rodham Clinton",2016-09-06,9,63,FALSE,43.79771
2016,"Oregon","democrat","Hillary Rodham Clinton",2016-09-07,9,62,FALSE,43.9547470833333
2016,"Oregon","democrat","Hillary Rodham Clinton",2016-10-01,5,38,FALSE,44.1645133333333
2016,"Oregon","democrat","Hillary Rodham Clinton",2016-10-04,5,35,FALSE,45.44229125
2016,"Oregon","democrat","Hillary Rodham Clinton",2016-10-12,4,27,FALSE,46.2281669230769
2016,"Oregon","democrat","Hillary Rodham Clinton",2016-10-25,2,14,FALSE,47.3245
2016,"Oregon","democrat","Hillary Rodham Clinton",2016-10-26,2,13,FALSE,47.73536
2016,"Oregon","democrat","Hillary Rodham Clinton",2016-10-28,2,11,FALSE,47.49574
2016,"Oregon","democrat","Hillary Rodham Clinton",2016-10-29,1,10,FALSE,45.99962
2016,"Oregon","democrat","Hillary Rodham Clinton",2016-10-30,1,9,FALSE,46.32171
2016,"Oregon","democrat","Hillary Rodham Clinton",2016-10-31,1,8,FALSE,46.38758
2016,"Oregon","democrat","Hillary Rodham Clinton",2016-11-01,1,7,FALSE,46.54343
2016,"Oregon","democrat","Hillary Rodham Clinton",2016-11-02,1,6,FALSE,46.66182
2016,"Oregon","democrat","Hillary Rodham Clinton",2016-11-03,1,5,FALSE,46.79622
2016,"Oregon","democrat","Hillary Rodham Clinton",2016-11-04,1,4,FALSE,46.77701
2016,"Oregon","democrat","Hillary Rodham Clinton",2016-11-06,0,2,FALSE,45.9030233333333
2016,"Oregon","republican","Donald Trump",2016-05-09,26,183,TRUE,31.992235
2016,"Oregon","republican","Donald Trump",2016-05-13,26,179,TRUE,37.2194755555556
2016,"Oregon","republican","Donald Trump",2016-06-27,19,134,TRUE,36.151075625
2016,"Oregon","republican","Donald Trump",2016-07-13,17,118,TRUE,36.8503768
2016,"Oregon","republican","Donald Trump",2016-09-01,10,68,FALSE,35.866868
2016,"Oregon","republican","Donald Trump",2016-09-06,9,63,FALSE,34.20522
2016,"Oregon","republican","Donald Trump",2016-09-07,9,62,FALSE,33.5742870833333
2016,"Oregon","republican","Donald Trump",2016-10-01,5,38,FALSE,33.4358433333333
2016,"Oregon","republican","Donald Trump",2016-10-04,5,35,FALSE,34.65603875
2016,"Oregon","republican","Donald Trump",2016-10-12,4,27,FALSE,36.9941838461538
2016,"Oregon","republican","Donald Trump",2016-10-25,2,14,FALSE,35.02929
2016,"Oregon","republican","Donald Trump",2016-10-26,2,13,FALSE,35.17044
2016,"Oregon","republican","Donald Trump",2016-10-28,2,11,FALSE,35.55603
2016,"Oregon","republican","Donald Trump",2016-10-29,1,10,FALSE,35.88955
2016,"Oregon","republican","Donald Trump",2016-10-31,1,8,FALSE,35.91531
2016,"Oregon","republican","Donald Trump",2016-11-01,1,7,FALSE,35.9199
2016,"Oregon","republican","Donald Trump",2016-11-02,1,6,FALSE,35.8363
2016,"Oregon","republican","Donald Trump",2016-11-03,1,5,FALSE,35.76934
2016,"Oregon","republican","Donald Trump",2016-11-04,1,4,FALSE,35.4522
2016,"Oregon","republican","Donald Trump",2016-11-06,0,2,FALSE,37.4203033333333
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-03-02,36,251,TRUE,44.88614625
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-03-11,35,242,TRUE,44.4978066666667
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-03-20,33,233,TRUE,45.370416
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-04-04,31,218,TRUE,45.4350866666667
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-04-07,31,215,TRUE,44.9547676923077
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-04-20,29,202,TRUE,48.2868122222222
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-05-08,26,184,TRUE,47.3146592857143
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-06-05,22,156,TRUE,45.8662623076923
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-06-18,20,143,TRUE,45.359985
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-06-20,20,141,TRUE,45.14067
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-06-22,20,139,TRUE,43.17965
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-06-23,20,138,TRUE,44.348794
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-06-28,19,133,TRUE,45.8716925
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-07-10,17,121,TRUE,43.0720194117647
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-07-27,15,104,TRUE,44.397355
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-07-31,14,100,TRUE,44.80997
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-08-01,14,99,TRUE,44.9083666666667
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-08-04,14,96,TRUE,44.9698533333333
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-08-07,13,93,TRUE,46.5676235
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-08-27,10,73,TRUE,47.06237
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-08-28,10,72,FALSE,46.6861
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-08-29,10,71,FALSE,46.645245
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-08-31,10,69,FALSE,46.43775
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-09-02,10,67,FALSE,46.099798
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-09-07,9,62,FALSE,46.0258933333333
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-09-16,8,53,FALSE,45.12149
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-09-19,7,50,FALSE,45.25513
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-09-22,7,47,FALSE,45.3413
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-09-23,7,46,FALSE,44.5965866666667
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-09-25,6,44,FALSE,44.558535
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-09-28,6,41,FALSE,44.42055
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-10-02,5,37,FALSE,44.69018
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-10-03,5,36,FALSE,45.24691
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-10-06,5,33,FALSE,45.57565
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-10-07,5,32,FALSE,45.8852033333333
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-10-10,4,29,FALSE,46.64707
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-10-11,4,28,FALSE,46.762855
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-10-16,3,23,FALSE,47.2036933333333
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-10-19,3,20,FALSE,46.81904
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-10-20,3,19,FALSE,46.359
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-10-22,2,17,FALSE,46.4696933333333
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-10-25,2,14,FALSE,46.89994
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-10-26,2,13,FALSE,46.97679
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-10-28,2,11,FALSE,47.030035
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-10-30,1,9,FALSE,47.08686
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-10-31,1,8,FALSE,47.02956
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-11-01,1,7,FALSE,47.18279
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-11-02,1,6,FALSE,47.2112
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-11-03,1,5,FALSE,47.18553
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-11-04,1,4,FALSE,46.99141
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-11-05,0,3,FALSE,46.77779
2016,"Pennsylvania","democrat","Hillary Rodham Clinton",2016-11-06,0,2,FALSE,46.55672
2016,"Pennsylvania","republican","Donald Trump",2016-03-02,36,251,TRUE,42.7655725
2016,"Pennsylvania","republican","Donald Trump",2016-03-11,35,242,TRUE,40.5041277777778
2016,"Pennsylvania","republican","Donald Trump",2016-03-20,33,233,TRUE,38.5767593333333
2016,"Pennsylvania","republican","Donald Trump",2016-04-04,31,218,TRUE,41.31469
2016,"Pennsylvania","republican","Donald Trump",2016-04-07,31,215,TRUE,42.1821953846154
2016,"Pennsylvania","republican","Donald Trump",2016-04-20,29,202,TRUE,41.8262138888889
2016,"Pennsylvania","republican","Donald Trump",2016-05-08,26,184,TRUE,42.1763264285714
2016,"Pennsylvania","republican","Donald Trump",2016-06-05,22,156,TRUE,41.7674446153846
2016,"Pennsylvania","republican","Donald Trump",2016-06-18,20,143,TRUE,39.8875666666667
2016,"Pennsylvania","republican","Donald Trump",2016-06-20,20,141,TRUE,40.46347
2016,"Pennsylvania","republican","Donald Trump",2016-06-23,20,138,TRUE,38.318942
2016,"Pennsylvania","republican","Donald Trump",2016-06-28,19,133,TRUE,41.2196383333333
2016,"Pennsylvania","republican","Donald Trump",2016-07-10,17,121,TRUE,40.6045805882353
2016,"Pennsylvania","republican","Donald Trump",2016-07-27,15,104,TRUE,40.019825
2016,"Pennsylvania","republican","Donald Trump",2016-07-31,14,100,TRUE,40.64982
2016,"Pennsylvania","republican","Donald Trump",2016-08-01,14,99,TRUE,40.1452666666667
2016,"Pennsylvania","republican","Donald Trump",2016-08-04,14,96,TRUE,39.8112833333333
2016,"Pennsylvania","republican","Donald Trump",2016-08-07,13,93,TRUE,38.9443995
2016,"Pennsylvania","republican","Donald Trump",2016-08-27,10,73,FALSE,39.98531
2016,"Pennsylvania","republican","Donald Trump",2016-08-29,10,71,FALSE,40.57469
2016,"Pennsylvania","republican","Donald Trump",2016-08-31,10,69,FALSE,40.545035
2016,"Pennsylvania","republican","Donald Trump",2016-09-02,10,67,FALSE,40.059286
2016,"Pennsylvania","republican","Donald Trump",2016-09-07,9,62,FALSE,39.9359666666667
2016,"Pennsylvania","republican","Donald Trump",2016-09-16,8,53,FALSE,38.6450933333333
2016,"Pennsylvania","republican","Donald Trump",2016-09-19,7,50,FALSE,38.70108
2016,"Pennsylvania","republican","Donald Trump",2016-09-22,7,47,FALSE,39.45876
2016,"Pennsylvania","republican","Donald Trump",2016-09-23,7,46,FALSE,39.8029833333333
2016,"Pennsylvania","republican","Donald Trump",2016-09-25,6,44,FALSE,40.12924
2016,"Pennsylvania","republican","Donald Trump",2016-09-28,6,41,FALSE,39.667155
2016,"Pennsylvania","republican","Donald Trump",2016-10-02,5,37,FALSE,39.69321
2016,"Pennsylvania","republican","Donald Trump",2016-10-03,5,36,FALSE,39.7260933333333
2016,"Pennsylvania","republican","Donald Trump",2016-10-06,5,33,FALSE,39.39321
2016,"Pennsylvania","republican","Donald Trump",2016-10-07,5,32,FALSE,39.5679066666667
2016,"Pennsylvania","republican","Donald Trump",2016-10-10,4,29,FALSE,39.4540033333333
2016,"Pennsylvania","republican","Donald Trump",2016-10-11,4,28,FALSE,39.45781
2016,"Pennsylvania","republican","Donald Trump",2016-10-16,3,23,FALSE,39.5223966666667
2016,"Pennsylvania","republican","Donald Trump",2016-10-19,3,20,FALSE,39.6849
2016,"Pennsylvania","republican","Donald Trump",2016-10-20,3,19,FALSE,39.92104
2016,"Pennsylvania","republican","Donald Trump",2016-10-22,2,17,FALSE,40.11164
2016,"Pennsylvania","republican","Donald Trump",2016-10-25,2,14,FALSE,40.0649
2016,"Pennsylvania","republican","Donald Trump",2016-10-26,2,13,FALSE,40.29321
2016,"Pennsylvania","republican","Donald Trump",2016-10-27,2,12,FALSE,40.30679
2016,"Pennsylvania","republican","Donald Trump",2016-10-28,2,11,FALSE,40.35032
2016,"Pennsylvania","republican","Donald Trump",2016-10-30,1,9,FALSE,40.80103
2016,"Pennsylvania","republican","Donald Trump",2016-10-31,1,8,FALSE,41.12005
2016,"Pennsylvania","republican","Donald Trump",2016-11-01,1,7,FALSE,41.80988
2016,"Pennsylvania","republican","Donald Trump",2016-11-02,1,6,FALSE,41.99451
2016,"Pennsylvania","republican","Donald Trump",2016-11-03,1,5,FALSE,42.33771
2016,"Pennsylvania","republican","Donald Trump",2016-11-04,1,4,FALSE,42.42384
2016,"Pennsylvania","republican","Donald Trump",2016-11-05,0,3,FALSE,43.03782
2016,"Pennsylvania","republican","Donald Trump",2016-11-06,0,2,FALSE,43.3670433333333
2016,"Rhode Island","democrat","Hillary Rodham Clinton",2016-09-01,10,68,FALSE,42.46876
2016,"Rhode Island","democrat","Hillary Rodham Clinton",2016-09-05,9,64,FALSE,43.5310072413793
2016,"Rhode Island","democrat","Hillary Rodham Clinton",2016-10-04,5,35,FALSE,47.4481252380952
2016,"Rhode Island","democrat","Hillary Rodham Clinton",2016-10-25,2,14,FALSE,47.7878
2016,"Rhode Island","democrat","Hillary Rodham Clinton",2016-10-26,2,13,FALSE,47.816395
2016,"Rhode Island","democrat","Hillary Rodham Clinton",2016-10-28,2,11,FALSE,47.40431
2016,"Rhode Island","democrat","Hillary Rodham Clinton",2016-10-30,1,9,FALSE,47.61569
2016,"Rhode Island","democrat","Hillary Rodham Clinton",2016-10-31,1,8,FALSE,47.62337
2016,"Rhode Island","democrat","Hillary Rodham Clinton",2016-11-01,1,7,FALSE,47.63874
2016,"Rhode Island","democrat","Hillary Rodham Clinton",2016-11-02,1,6,FALSE,47.37599
2016,"Rhode Island","democrat","Hillary Rodham Clinton",2016-11-03,1,5,FALSE,47.64251
2016,"Rhode Island","democrat","Hillary Rodham Clinton",2016-11-04,1,4,FALSE,47.67585
2016,"Rhode Island","democrat","Hillary Rodham Clinton",2016-11-06,0,2,FALSE,47.76614
2016,"Rhode Island","democrat","Hillary Rodham Clinton",2016-11-07,0,1,FALSE,47.45552
2016,"Rhode Island","republican","Donald Trump",2016-09-01,10,68,FALSE,34.966495
2016,"Rhode Island","republican","Donald Trump",2016-09-05,9,64,FALSE,38.8209327586207
2016,"Rhode Island","republican","Donald Trump",2016-10-04,5,35,FALSE,35.421159047619
2016,"Rhode Island","republican","Donald Trump",2016-10-25,2,14,FALSE,35.94099
2016,"Rhode Island","republican","Donald Trump",2016-10-26,2,13,FALSE,35.98493
2016,"Rhode Island","republican","Donald Trump",2016-10-28,2,11,FALSE,36.1065
2016,"Rhode Island","republican","Donald Trump",2016-10-30,1,9,FALSE,35.89085
2016,"Rhode Island","republican","Donald Trump",2016-10-31,1,8,FALSE,35.9043
2016,"Rhode Island","republican","Donald Trump",2016-11-01,1,7,FALSE,35.89372
2016,"Rhode Island","republican","Donald Trump",2016-11-02,1,6,FALSE,36.47785
2016,"Rhode Island","republican","Donald Trump",2016-11-03,1,5,FALSE,36.56916
2016,"Rhode Island","republican","Donald Trump",2016-11-04,1,4,FALSE,36.102745
2016,"Rhode Island","republican","Donald Trump",2016-11-06,0,2,FALSE,36.16037
2016,"Rhode Island","republican","Donald Trump",2016-11-07,0,1,FALSE,36.13606
2016,"South Carolina","democrat","Hillary Rodham Clinton",2015-11-16,51,358,TRUE,42.294898375
2016,"South Carolina","democrat","Hillary Rodham Clinton",2016-08-10,13,90,TRUE,40.60278
