president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Donald Trump,Voters,10/30/2020,7/23/2019,7/28/2019,McLaughlin & Associates,C/D,1000,lv,.80509329,0,46,53,43.099202,54.081973,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2019/07/National-Monthly-Omnibus-July-Release-1.pdf,58778,100053,7/31/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,7/25/2019,7/27/2019,Morning Consult,B/C,1994,rv,.18041958,0,43,53,43.242783,53.497647,"","",https://morningconsult.com/wp-content/uploads/2019/07/190745_crosstabs_POLITICO_RVs_v1_JB.pdf,58758,99847,7/30/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,7/25/2019,7/26/2019,YouGov,B,734,rv,.12115385,0,44,54,43.496912,53.284358,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/5lx2ce02id/tabs_Trump_Tweets_20190725.pdf,58743,99782,7/27/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,7/24/2019,7/27/2019,HarrisX,C,3000,rv,.05531659,0,46,54,43.036061,52.739087,"",T,https://scottrasmussen.com/toplines/,58771,99935,7/30/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,7/26/2019,7/27/2019,YouGov,B,715,rv,.11743019,0,44,54,43.496912,53.284358,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1bnk5y50ux/tabs_Trump_Tweets_20190726.pdf,58744,99786,7/28/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,7/25/2019,7/29/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.21875469,0,47,51,42.843128,51.889005,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,58766,99919,7/30/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,7/25/2019,7/28/2019,Quinnipiac University,B+,1306,rv,1.7908409,0,40,54,42.653693,52.232874,"","",https://poll.qu.edu/national/release-detail?ReleaseID=3635,58752,99818,7/29/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,7/25/2019,7/28/2019,HarrisX,C,3000,rv,.05412934,0,46,54,43.036061,52.739087,"",T,https://scottrasmussen.com/toplines/,58772,99936,7/30/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,7/27/2019,7/28/2019,YouGov,B,730,rv,.11927394,0,44,54,43.496912,53.284358,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/p5jgf8f4ml/tabs_Trump_Tweets_20190727.pdf,58745,99788,7/29/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,7/27/2019,7/29/2019,Emerson College,A-,1233,rv,1.8037033,0,45.3,46.1,44.639373,48.657397,"","",https://emersonpolling.reportablenews.com/pr/july-national-poll-biden-extends-support-while-bernie-bounces-back,58759,99849,7/30/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,7/26/2019,7/29/2019,HarrisX,C,3002,rv,.05311233,0,47,53,44.036061,51.739087,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSnfgZc4dyh4Xx6oZ67SQXKxc2ICQfCXFkmy0lXqjVetPzGNjKAjoG1q2z9a6BVoF1QEI_wVv7qFDuG/pubhtml/sheet?headers=false&gid=0,58754,99821,7/29/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,7/27/2019,7/28/2019,Winston Group,B/C,1000,rv,1.2004694,0,44,50,45.311621,51.437739,"","",https://www.winningtheissues.org/wp-content/uploads/2019/10/Winning-the-Issues-July-I-2019-National-Survey.pdf,66591,124081,5/29/2020,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,7/27/2019,7/30/2019,HarrisX,C,3003,rv,.05213446,0,47,53,44.036061,51.739087,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQBETd8DJxCxki9bphei-8yx3mzOKJPlhgdCUg6yImplvl5xP4CzaLS114X7uQWp0Vlrzlg70qB83by/pubhtml/sheet?headers=false&gid=0,58773,99939,7/30/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,7/28/2019,7/30/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12141432,0,47,52,42.843128,52.889005,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,58776,99946,7/31/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,7/28/2019,7/29/2019,YouGov,B,813,rv,.13215206,0,44,55,43.496912,54.284358,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/el904whmcw/tabs_Trump_Tweets_20190728.pdf,58768,99924,7/30/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,7/27/2019,7/30/2019,YouGov Blue,"",1009,rv,.84138054,0,43,55,43.1538,54.158819,"","",https://s3.amazonaws.com/s3.boldprogressives.org/images/PCI_July_2019_Poll_Results.pdf,58790,100074,8/2/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,7/27/2019,7/30/2019,YouGov,B,1101,rv,.17896607,0,43,55,42.496912,54.284358,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hash0nbry8/econTabReport.pdf,58777,99948,7/31/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,7/29/2019,7/30/2019,YouGov,B,744,rv,.1215436,0,46,51,45.496912,50.284358,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/xxao0c75e5/tabs_Trump_Tweets_20190729.pdf,58786,100069,8/1/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,7/29/2019,7/30/2019,Ipsos,B-,972,rv,.41842194,0,40,58,40.530525,55.908705,"","",https://www.ipsos.com/sites/default/files/ct/news/documents/2019-07/2019_reuters_tracking_-_core_political_party_strength_matchups_07_31_2019.pdf,58780,100059,7/31/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,7/26/2019,8/2/2019,HarrisX,C,7004,rv,.23843114,0,46,54,43.036061,52.739087,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vTQcO1Y0ko3e7KyuLvPHEtJkgbkAO7aQj15vo0EqX6jJeWAZCtzrWSywRz09s2rE925Q2v9_49IbtSN/pubhtml/sheet?headers=false&gid=0,58809,100127,8/5/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,7/28/2019,7/31/2019,HarrisX,C,3003,rv,.05111427,0,47,53,44.036061,51.739087,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQNF1xgPmqvCJo1dfPncb1Utf-Zil4QoEla88pCi2OQd3JAZqzGU6bVVo2hda5KChtl0tC076qizxfy/pubhtml/sheet?headers=false&gid=0,58781,100061,7/31/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,7/29/2019,7/31/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12188094,0,48,51,43.843128,51.889005,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,58785,100067,8/1/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,7/29/2019,8/1/2019,HarrisX,C,3000,rv,0,0,47,53,44.036061,51.739087,"",T,https://scottrasmussen.com/toplines/,58791,100075,8/2/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,7/30/2019,8/1/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12211665,0,48,50,43.843128,50.889005,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,58794,100080,8/2/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,7/30/2019,7/31/2019,YouGov,B,755,rv,.1239606,0,43,55,42.496912,54.284358,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/dk98v0rdxc/tabs_Trump_Tweets_20190730.pdf,58787,100071,8/1/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,7/31/2019,8/1/2019,Harris Poll,C,2214,rv,.15036609,0,45,55,42.036061,53.739087,"","",https://harvardharrispoll.com/wp-content/uploads/2019/08/HHP_July2019_Topline_RegisteredVoters.pdf,58804,100106,8/2/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,7/30/2019,8/2/2019,HarrisX,C,3000,rv,.05093702,0,46,54,43.036061,52.739087,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRDKf9SnedTvuVhA6SiKjWjSAVsFpGUqLg3bvfYbJxp9aL4iQ0xitDaDty9IGErOmtyHW2UWz8wy-z4/pubhtml/sheet?headers=false&gid=0,58805,100108,8/2/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/1/2019,8/1/2019,YouGov,B,742,rv,.12246421,0,44,54,43.496912,53.284358,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/vbn7pmkzqv/tabs_Trump_Tweets_20190731.pdf,58792,100077,8/2/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,7/31/2019,8/3/2019,HarrisX,C,3000,rv,.05143333,0,46,54,43.036061,52.739087,"",T,https://scottrasmussen.com/toplines/,58813,100133,8/5/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,7/31/2019,8/4/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.0733036,0,48,50,43.843128,50.889005,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,58812,100132,8/5/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/1/2019,8/3/2019,Morning Consult,B/C,1996,rv,.07024538,0,45,52,45.242783,52.497647,"","",https://morningconsult.com/wp-content/uploads/2019/08/190801_crosstabs_POLITICO_RVs_v1_JB.pdf,58818,100171,8/6/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/1/2019,8/2/2019,YouGov,B,763,rv,.12597424,0,43,55,42.496912,54.284358,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2lu7hdgszl/tabs_Trump_Tweets_20190801.pdf,58807,100123,8/3/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/2/2019,8/3/2019,YouGov,B,735,rv,.12076689,0,46,51,45.496912,50.284358,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f1c0wokta6/tabs_Trump_Tweets_20190802.pdf,58808,100126,8/4/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/1/2019,8/5/2019,Ipsos,B-,1795,rv,.79747617,0,43,54,43.530525,51.908705,"","",https://www.ipsos.com/sites/default/files/ct/news/documents/2019-08/2019_reuters_tracking_-_core_political_democratic_primary_tracker_08_07_2019.pdf,58824,100327,8/7/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/1/2019,8/5/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.21858678,0,49,49,44.843128,49.889005,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,58822,100186,8/6/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/1/2019,8/4/2019,HarrisX,C,3000,rv,.05140058,0,47,53,44.036061,51.739087,"",T,https://scottrasmussen.com/toplines/,58814,100135,8/5/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,7/31/2019,8/6/2019,Morning Consult,B/C,31920,lv,.14422867,0,40,53,40.242783,53.497647,"",T,https://morningconsult.com/form/global-leader-approval/,68989,128833,9/10/2020,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/2/2019,8/5/2019,HarrisX,C,3001,rv,.05090809,0,47,53,44.036061,51.739087,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ14rJzQ8d14i64jkZtNd9Un1F6Zo2iR0a6gswuaqakiH5ugMxkTe-Uw4Ig0z8Hfrq9VIgVZNV4hKLf/pubhtml/sheet?headers=false&gid=0,58815,100141,8/5/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/1/2019,8/7/2019,Morning Consult,B/C,31920,lv,.132,0,40,53,40.242783,53.497647,"",T,https://morningconsult.com/form/global-leader-approval/,68990,128834,9/10/2020,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/3/2019,8/4/2019,YouGov,B,718,rv,.11738679,0,44,54,43.496912,53.284358,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/nfyoemm74i/tabs_Trump_Tweets_20190803.pdf,58810,100129,8/5/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/3/2019,8/6/2019,HarrisX,C,3002,rv,.05054359,0,47,53,44.036061,51.739087,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEvAK6LSeU9DMeWeKU3m4tUCOmZf4E7Vk2R_C17SJvcl3YIj6SFQ69h_VHcXWCol46AjiHbcHdKku/pubhtml/sheet?headers=false&gid=0,58827,100205,8/6/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/4/2019,8/5/2019,YouGov,B,766,rv,.12456621,0,44,55,43.496912,54.284358,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zwyfei2vx1/tabs_Trump_Tweets_20190804.pdf,58816,100147,8/5/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/2/2019,8/8/2019,Morning Consult,B/C,31920,lv,.12258949,0,40,53,40.242783,53.497647,"",T,https://morningconsult.com/form/global-leader-approval/,68991,128835,9/10/2020,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/4/2019,8/6/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12132109,0,47,51,42.843128,51.889005,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,58831,100318,8/7/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/3/2019,8/6/2019,YouGov,B,1161,rv,.18880075,0,44,52,43.496912,51.284358,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7jv630mjdk/econTabReport.pdf,58830,100212,8/7/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/5/2019,8/6/2019,YouGov,B,813,rv,.13284348,0,45,53,44.496912,52.284358,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/llpppq3m1q/tabs_Trump_Tweets_20190805.pdf,58829,100210,8/6/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/4/2019,8/7/2019,HarrisX,C,3001,rv,.05015138,0,46,54,43.036061,52.739087,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vTIB7qE9-XJtBTU5YqkZ9eIL77epDtJFT5n6bndv0Crmv4PCJ1QIv3BJmIrZ56JwUdRU3eEJT-nqskX/pubhtml/sheet?headers=false&gid=0,58834,100321,8/7/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/5/2019,8/7/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12178752,0,47,51,42.843128,51.889005,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,58841,100359,8/8/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/3/2019,8/9/2019,Morning Consult,B/C,31920,lv,.11493527,0,40,54,40.242783,54.497647,"",T,https://morningconsult.com/form/global-leader-approval/,68992,128836,9/10/2020,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/5/2019,8/6/2019,HarrisX,C,1001,rv,.06691307,0,45,55,42.036061,53.739087,"","",https://thehill.com/hilltv/what-americas-thinking/456592-trump-approval-rating-drops-among-younger-voters,58832,100319,8/7/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/2/2019,8/9/2019,HarrisX,C,7002,rv,.23402863,0,47,53,44.036061,51.739087,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vS6nciXmvzYRx6JNVgQiilHslh3Qe9crPkFlxKRKY8bNUKZRrA1F-afXMbE1Y7wtHBIEA_a9x_c6WrI/pubhtml/sheet?headers=false&gid=0,58880,100415,8/10/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/5/2019,8/7/2019,Morning Consult,B/C,1960,rv,.049402,0,41,55,41.242783,55.497647,"","",https://morningconsult.com/wp-content/uploads/2019/08/190816_crosstabs_POLITICO_RVs_v2_JB.pdf,58833,100320,8/7/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/6/2019,8/8/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12202314,0,47,52,42.843128,52.889005,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,58875,100408,8/9/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/6/2019,8/7/2019,YouGov,B,710,rv,.11666192,0,45,54,44.496912,53.284358,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/h43rst9rha/tabs_Trump_Tweets_20190806.pdf,58838,100329,8/8/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/5/2019,8/8/2019,HarrisX,C,3001,rv,0,0,47,53,44.036061,51.739087,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQYzEW1cstMveXXVl1bZ3Gnb-MbVm85R3Hkhk-XUgqDrTCggdu3lXqg-0QreRD7JO5f79hxRINA0uqx/pubhtml/sheet?headers=false&gid=0,58873,100403,8/8/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/4/2019,8/10/2019,Morning Consult,B/C,31920,lv,.10891287,0,40,54,40.242783,54.497647,"",T,https://morningconsult.com/form/global-leader-approval/,68993,128837,9/10/2020,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/5/2019,8/11/2019,Morning Consult,B/C,31920,lv,.1040458,0,40,53,40.242783,53.497647,"",T,https://morningconsult.com/form/global-leader-approval/,68994,128838,9/10/2020,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/6/2019,8/9/2019,HarrisX,C,3000,rv,.05221947,0,46,54,43.036061,52.739087,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vTOzKFZZ7wrLy6H4dB-Au81tiZBiI4QI-yzdz52G9tQxr8MdCdKQIolYgANQJzAtYuwM51iqecac3g7/pubhtml/sheet?headers=false&gid=0,58878,100412,8/9/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/7/2019,8/8/2019,YouGov,B,736,rv,.12159413,0,45,53,44.496912,52.284358,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2ugllbwf7z/tabs_Trump_Tweets_20190807.pdf,58874,100406,8/8/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/6/2019,8/12/2019,Morning Consult,B/C,31920,lv,.10008323,0,40,53,40.242783,53.497647,"",T,https://morningconsult.com/form/global-leader-approval/,68995,128839,9/10/2020,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/7/2019,8/10/2019,HarrisX,C,3000,rv,.05287955,0,45,55,42.036061,53.739087,"",T,https://scottrasmussen.com/toplines/,58885,100426,8/12/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/8/2019,8/9/2019,YouGov,B,742,rv,.1226109,0,42,54,41.496912,53.284358,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/fvrm932txs/tabs_Trump_Tweets_20190808.pdf,58879,100414,8/9/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/7/2019,8/11/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.07328493,0,47,52,42.843128,52.889005,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,58884,100425,8/12/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/9/2019,8/10/2019,YouGov,B,728,rv,.11969544,0,44,54,43.496912,53.284358,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hw7o4hknxc/tabs_Trump_Tweets_20190809.pdf,58881,100421,8/11/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/7/2019,8/13/2019,Morning Consult,B/C,31920,lv,.09686328,0,40,53,40.242783,53.497647,"",T,https://morningconsult.com/form/global-leader-approval/,68996,128840,9/10/2020,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/9/2019,8/11/2019,Morning Consult,B/C,1993,rv,.0423352,0,42,54,42.242783,54.497647,"","",https://morningconsult.com/wp-content/uploads/2019/08/190826_crosstabs_POLITICO_RVs_v2_JB.pdf,58894,100469,8/13/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/8/2019,8/12/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.21858678,0,46,53,41.843128,53.889005,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,58892,100467,8/13/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/8/2019,8/11/2019,HarrisX,C,3000,rv,.05289097,0,44,56,41.036061,54.739087,"",T,https://scottrasmussen.com/toplines/,58886,100427,8/12/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/8/2019,8/14/2019,Morning Consult,B/C,31920,lv,.09464319,0,40,53,40.242783,53.497647,"",T,https://morningconsult.com/form/global-leader-approval/,68997,128841,9/10/2020,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/10/2019,8/11/2019,YouGov,B,753,rv,.12317661,0,44,55,43.496912,54.284358,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/8sm2u9auu2/tabs_Trump_Tweets_20190810.pdf,58882,100423,8/12/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/9/2019,8/12/2019,Zogby Analytics,C+,897,lv,.95692415,0,51,47,48.463194,48.538366,"","",https://zogbyanalytics.com/news/896-a-majority-of-voters-give-trump-thumbs-up-again-while-trudeau-lags-behind-at-43-job-approval-trump-s-support-with-his-base-has-increased-drastically-nearly-half-of-hispanics-approve-of-trump,58907,100594,8/15/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/9/2019,8/12/2019,HarrisX,C,3003,rv,.0524419,0,44,56,41.036061,54.739087,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vT2vJU3ow6u7VIqplz1DWa_nLCF18o1OqSkUViSrYCDti2ukv0IPuTc03rLX-PhYqa9O7zCDwpkdrZu/pubhtml/sheet?headers=false&gid=0,58887,100432,8/12/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/10/2019,8/14/2019,NBC News/The Wall Street Journal,A-,834,rv,1.4403246,0,44,55,43.416694,55.299254,"","",https://www.nbcnews.com/politics/meet-the-press/nbc-wsj-poll-record-share-voters-dislike-trump-personally-democrats-n1057036,58921,103034,9/22/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/11/2019,8/13/2019,Fox News,A-,1013,rv,1.6893514,0,43,56,41.804791,56.08085,"","",https://www.foxnews.com/politics/fox-news-poll-august-14,58906,100593,8/14/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/10/2019,8/13/2019,YouGov,B,1127,rv,.18342714,0,44,54,43.496912,53.284358,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mujbtdyiti/econTabReport.pdf,58901,100484,8/14/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/11/2019,8/12/2019,YouGov,B,735,rv,.11962639,0,45,54,44.496912,53.284358,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7iwguc74ax/tabs_Trump_Tweets_20190811.pdf,58889,100458,8/13/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/9/2019,8/15/2019,Morning Consult,B/C,31920,lv,.09296336,0,40,53,40.242783,53.497647,"",T,https://morningconsult.com/form/global-leader-approval/,68998,128842,9/10/2020,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/11/2019,8/13/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12132109,0,45,54,40.843128,54.889005,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,58902,100585,8/14/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/10/2019,8/13/2019,HarrisX,C,3011,rv,.05220234,0,45,55,42.036061,53.739087,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSKZ2NT3ppfVRpCCQ95r5ApUMu0tlpYymLBR9DguaXUuao7Yab9IzdrVwquh6x-pl7BMwlVEWk-7XMV/pubhtml/sheet?headers=false&gid=0,58897,100473,8/13/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/9/2019,8/16/2019,HarrisX,C,7015,rv,.23974272,0,46,54,43.036061,52.739087,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQAdAYtfN0pInd_GsL6nYF7bJaka7kqOx6t9MhN5PQy67MwtHfU2tP9FoeVt-3tmcsYn_EQmso4UJQ4/pubhtml/sheet?headers=false&gid=0,58920,100697,8/16/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/12/2019,8/13/2019,YouGov,B,745,rv,.12181026,0,43,56,42.496912,55.284358,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/stje7386gp/tabs_Trump_Tweets_20190812.pdf,58898,100476,8/13/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/12/2019,8/14/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12178752,0,46,53,41.843128,53.889005,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,58910,100599,8/15/2019,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/10/2019,8/16/2019,Morning Consult,B/C,31920,lv,.09178468,0,40,53,40.242783,53.497647,"",T,https://morningconsult.com/form/global-leader-approval/,68999,128843,9/10/2020,19:42:06 30 Oct 2020
Donald Trump,Voters,10/30/2020,8/12/2019,8/13/2019,Ipsos,B-,980,rv,.59720438,0,43,53,43.530525,50.908705,"","",https://www.ipsos.com/sites/default/files/ct/news/documents/2019-08/2019_reuters_tracking_-_core_political_congressional_approval_tracker_08_14_2019.pdf,58903,100587,8/14/2019,19:42:06 30 Oct 2020
